2.938998,0.641427,0.000000,0.018908,1.301493,0.007229
2.664163,0.671103,0.000000,0.019262,1.306918,0.008758
2.676319,0.655980,0.000000,0.019398,1.304386,0.009385
2.823132,0.642387,0.000000,0.018950,1.304816,0.007146
3.010355,0.640404,0.000000,0.018059,1.344210,0.007285
2.860572,0.646256,0.000000,0.019026,1.379922,0.007401
2.704718,0.640245,0.000000,0.019547,1.319075,0.008322
2.673020,0.646824,0.000000,0.019370,1.334803,0.007463
2.811951,0.664594,0.000000,0.019034,1.316430,0.008132
2.618990,0.657599,0.000000,0.019489,1.322017,0.009307
2.828071,0.643284,0.000000,0.019326,1.320893,0.007230
2.829403,0.664624,0.000000,0.018634,1.344494,0.007946
2.749403,0.644773,0.000000,0.018742,1.357726,0.008146
2.597987,0.661087,0.000000,0.019015,1.342217,0.007308
2.525970,0.637031,0.000000,0.018538,1.243823,0.007253
3.324906,0.642214,0.000000,0.017792,1.370715,0.007798
2.664856,0.646938,0.000000,0.019728,1.321405,0.007577
2.584765,0.648355,0.000000,0.018972,1.328759,0.007488
2.612984,0.669660,0.000000,0.018832,1.338800,0.007462
3.530628,0.640537,0.000000,0.017830,1.337854,0.006893
2.757580,0.648611,0.000000,0.018967,1.355151,0.008575
2.624599,0.654773,0.000000,0.018626,1.398353,0.007296
2.663486,0.642707,0.000000,0.018294,1.341366,0.009006
2.651100,0.658598,0.000000,0.019501,1.338561,0.007089
2.696435,0.653314,0.000000,0.018759,1.354138,0.007863
2.639730,0.657950,0.000000,0.018894,1.399835,0.006652
2.581109,0.645556,0.000000,0.019163,1.345790,0.007274
2.684568,0.644231,0.000000,0.019224,1.369881,0.007353
2.807293,0.644519,0.000000,0.019194,1.353932,0.007407
3.086940,0.645185,0.000000,0.018791,1.365402,0.006009
2.704292,0.650721,0.000000,0.018978,1.374687,0.008014
2.613319,0.642170,0.000000,0.018895,1.327159,0.008162
2.653063,0.639922,0.000000,0.018800,1.333887,0.007869
2.864610,0.660528,0.000000,0.018826,1.328052,0.008041
2.637849,0.643869,0.000000,0.019263,1.303649,0.007042
3.447685,0.641839,0.000000,0.017689,1.269802,0.008479
2.961402,0.641649,0.000000,0.018502,1.330896,0.007580
2.623822,0.664655,0.000000,0.019638,1.334142,0.007073
2.617478,0.651222,0.000000,0.018551,1.357536,0.007174
2.612751,0.645915,0.000000,0.019283,1.306321,0.007103
2.799597,0.647940,0.000000,0.018825,1.318944,0.007774
2.842779,0.639667,0.000000,0.018520,1.361145,0.007828
2.743652,0.648096,0.000000,0.019031,1.278409,0.007872
2.617518,0.651674,0.000000,0.019413,1.305222,0.007550
2.646834,0.647510,0.000000,0.018973,1.351048,0.007782
2.625283,0.660255,0.000000,0.019128,1.376759,0.007688
2.878906,0.646001,0.000000,0.018844,1.335373,0.007721
2.632417,0.648939,0.000000,0.018764,1.357331,0.008039
2.931446,0.644144,0.000000,0.018877,1.316155,0.007909
2.928373,0.643624,0.000000,0.018705,1.336331,0.006952
4.051358,0.861649,0.000000,0.032457,0.825720,0.006262
3.909772,0.864159,0.000000,0.031458,0.853175,0.006476
4.032771,0.868263,0.000000,0.030768,0.837470,0.005941
3.934026,0.866727,0.000000,0.030950,0.851926,0.006920
3.959358,0.868141,0.000000,0.030174,0.839348,0.006324
3.822127,0.871825,0.000000,0.031513,0.802965,0.007438
3.970316,0.861418,0.000000,0.031473,0.827093,0.006949
4.055821,0.869343,0.000000,0.029458,0.833451,0.006920
4.030433,0.867610,0.000000,0.031101,0.817855,0.006794
3.841379,0.865008,0.000000,0.030924,0.840421,0.006231
3.930290,0.860104,0.000000,0.030947,0.827637,0.006995
3.786364,0.868933,0.000000,0.030675,0.825081,0.006099
3.845488,0.870231,0.000000,0.030274,0.831362,0.005947
4.217059,0.865828,0.000000,0.030547,0.839564,0.006006
4.055027,0.866808,0.000000,0.031124,0.848287,0.005989
3.882590,0.869448,0.000000,0.030976,0.844943,0.006477
3.900994,0.862530,0.000000,0.030265,0.830346,0.007078
3.907020,0.869476,0.000000,0.030409,0.851712,0.006264
4.052022,0.865420,0.000000,0.030996,0.833124,0.006427
3.913185,0.861865,0.000000,0.030840,0.821860,0.006026
3.976093,0.863274,0.000000,0.030188,0.825479,0.006458
3.755535,0.871263,0.000000,0.031742,0.821629,0.006504
4.141879,0.862336,0.000000,0.029802,0.827757,0.006945
3.892051,0.863155,0.000000,0.030749,0.826028,0.006218
3.969045,0.863562,0.000000,0.030397,0.817059,0.006498
4.030657,0.869456,0.000000,0.031031,0.829452,0.006219
3.991908,0.868424,0.000000,0.030963,0.827862,0.007072
4.087565,0.872513,0.000000,0.030273,0.848463,0.006243
4.046950,0.866783,0.000000,0.030601,0.843704,0.007105
4.001929,0.864324,0.000000,0.031161,0.833687,0.006062
3.962780,0.865760,0.000000,0.031310,0.837288,0.006953
3.989252,0.870465,0.000000,0.030328,0.812253,0.006925
3.976995,0.858538,0.000000,0.030224,0.810287,0.006985
3.953623,0.865819,0.000000,0.031683,0.831190,0.007983
4.069551,0.865373,0.000000,0.031001,0.823469,0.007340
3.924810,0.874381,0.000000,0.030014,0.818225,0.006952
