24.391055,13.521952,0.000000,0.118106,6.865820,0.032218
24.024666,13.428529,0.000000,0.117206,6.854804,0.028621
24.014343,13.464067,0.000000,0.116673,6.821908,0.030816
24.207050,13.496575,0.000000,0.120604,6.830522,0.031222
24.343298,13.482570,0.000000,0.118858,6.791754,0.029042
23.865174,13.488592,0.000000,0.119850,6.791168,0.028026
24.111625,13.456714,0.000000,0.120834,6.769704,0.032050
24.316620,13.502164,0.000000,0.120890,7.064618,0.027127
24.188414,13.556913,0.000000,0.116394,7.026709,0.031176
24.467587,13.677769,0.000000,0.119876,7.116828,0.028990
24.675397,13.514298,0.000000,0.120297,6.838917,0.031121
24.119747,13.411795,0.000000,0.120264,6.877014,0.036513
24.111254,13.376481,0.000000,0.118380,6.938384,0.031209
23.936150,13.509083,0.000000,0.118015,6.819884,0.031305
24.084291,13.462227,0.000000,0.118660,6.967244,0.030764
24.414073,13.450750,0.000000,0.118835,6.774920,0.030342
24.318214,13.470283,0.000000,0.120922,6.698850,0.031455
23.972777,13.483353,0.000000,0.120004,6.726210,0.028964
24.148315,13.524023,0.000000,0.120429,6.842485,0.030902
23.990106,13.434555,0.000000,0.119220,6.811296,0.030722
24.090064,13.597615,0.000000,0.117685,7.006848,0.032271
24.098663,13.471497,0.000000,0.117848,6.919463,0.031505
24.132650,13.454151,0.000000,0.119100,6.887099,0.031673
23.978046,13.378274,0.000000,0.116432,6.832214,0.031172
23.920226,13.406989,0.000000,0.119205,6.728600,0.034114
23.979426,13.443153,0.000000,0.119186,6.845021,0.028328
24.015533,13.427089,0.000000,0.119252,6.908398,0.032046
25.219139,13.469698,0.000000,0.116597,6.883829,0.029133
24.505185,13.421260,0.000000,0.118460,7.147497,0.028164
24.622134,13.500342,0.000000,0.117330,6.881003,0.029183
24.253958,13.471570,0.000000,0.118984,7.089318,0.031504
24.363858,13.472432,0.000000,0.115399,6.949163,0.027176
24.195071,13.491831,0.000000,0.118380,6.979038,0.032060
24.111805,13.472199,0.000000,0.120588,6.853250,0.031097
24.158505,13.436544,0.000000,0.120162,6.918971,0.030227
24.133460,13.517367,0.000000,0.120902,6.993927,0.033849
24.104094,13.478097,0.000000,0.119914,6.860538,0.026778
24.184287,13.480104,0.000000,0.119812,6.867350,0.034055
24.175337,13.525439,0.000000,0.120946,6.826274,0.030982
24.223083,13.484148,0.000000,0.119101,6.846630,0.039559
23.895535,13.430243,0.000000,0.118806,6.811101,0.035465
24.650081,13.612394,0.000000,0.117982,6.824713,0.029050
