24.221902,13.417817,0.000000,0.121975,5.988382,0.014463
24.094686,13.360652,0.000000,0.124500,5.809326,0.015058
24.120831,13.439040,0.000000,0.125845,6.068190,0.014927
24.237698,13.401767,0.000000,0.122123,5.800111,0.014772
24.354760,13.406956,0.000000,0.123639,6.349942,0.014898
23.945061,13.388486,0.000000,0.121534,6.401111,0.016003
24.749813,13.426166,0.000000,0.124454,6.025114,0.014403
24.327922,13.376539,0.000000,0.123907,5.931230,0.015362
24.245873,13.372387,0.000000,0.123769,5.971903,0.015257
24.346574,13.479595,0.000000,0.125719,5.857185,0.016164
24.913784,13.456228,0.000000,0.122596,5.782765,0.015098
24.410500,13.435376,0.000000,0.124035,6.123600,0.017328
24.236581,13.509329,0.000000,0.123687,6.189643,0.015141
24.177271,13.443506,0.000000,0.123620,6.352721,0.015267
24.163009,13.369967,0.000000,0.123437,5.595093,0.016981
24.245155,13.331429,0.000000,0.123669,5.952939,0.014546
24.358935,13.421118,0.000000,0.123229,6.036093,0.016324
23.894096,13.463644,0.000000,0.123624,5.667877,0.014332
24.025602,13.408808,0.000000,0.123771,6.191757,0.015853
24.079225,13.453929,0.000000,0.124011,5.697152,0.016796
24.142598,13.386455,0.000000,0.123003,6.199798,0.015134
24.156990,13.391037,0.000000,0.123332,6.472358,0.015890
24.455122,13.434033,0.000000,0.125851,5.833128,0.015201
24.077171,13.386951,0.000000,0.119782,5.801781,0.016508
24.309591,13.333920,0.000000,0.122049,6.296241,0.015293
24.089897,13.476970,0.000000,0.126041,5.965650,0.014800
24.082865,13.438812,0.000000,0.121431,6.185503,0.015657
24.942305,13.363035,0.000000,0.124088,6.119447,0.015905
24.329742,13.461816,0.000000,0.127202,5.848078,0.018455
24.314108,13.494221,0.000000,0.123996,6.039529,0.018838
24.531996,13.405917,0.000000,0.124758,5.834646,0.015876
24.112799,13.351496,0.000000,0.123741,6.107698,0.014797
24.193775,13.350132,0.000000,0.125699,6.024360,0.018928
24.203985,13.398211,0.000000,0.123159,5.967525,0.015072
24.110936,13.363335,0.000000,0.124679,6.191342,0.025706
24.254740,13.440088,0.000000,0.123021,5.728073,0.015698
24.247390,13.340342,0.000000,0.124244,6.064027,0.015606
24.692082,13.486964,0.000000,0.125712,5.860261,0.016216
24.264954,13.466023,0.000000,0.121584,6.098549,0.015420
24.173502,13.451742,0.000000,0.124418,6.106782,0.018750
23.972533,13.395734,0.000000,0.122868,6.280170,0.016973
24.466707,13.330446,0.000000,0.124706,6.096342,0.014690
24.072073,13.486956,0.000000,0.123310,6.249164,0.015540
24.061740,13.333248,0.000000,0.123355,6.008717,0.015817
24.217026,13.360199,0.000000,0.122950,5.820802,0.015317
24.504877,13.427883,0.000000,0.125048,5.820437,0.015488
24.190787,13.420354,0.000000,0.125821,6.048645,0.014674
24.323607,13.366677,0.000000,0.123378,5.685561,0.014781
24.182793,13.658848,0.000000,0.124528,6.287986,0.015244
24.223563,13.375582,0.000000,0.124060,5.909644,0.017942
32.342888,20.255990,0.000000,0.195664,5.448989,0.014291
32.193286,20.486348,0.000000,0.195307,5.949707,0.014612
31.832710,20.261565,0.000000,0.192107,5.998228,0.020328
31.985429,20.309238,0.000000,0.199641,5.231553,0.014640
32.319210,20.220757,0.000000,0.192599,5.860332,0.014795
31.853494,20.333923,0.000000,0.194533,5.708179,0.015333
32.109762,20.214505,0.000000,0.194765,5.719513,0.014243
32.855102,20.444138,0.000000,0.197754,5.675478,0.014272
31.776687,20.267631,0.000000,0.193796,6.664335,0.015221
31.711701,20.371614,0.000000,0.192105,6.439653,0.015544
32.107630,20.513185,0.000000,0.195289,5.993489,0.014979
31.398744,20.205229,0.000000,0.191973,5.528153,0.014971
31.812144,20.197868,0.000000,0.194320,5.226133,0.015056
32.532423,20.164035,0.000000,0.195323,5.843268,0.015013
31.703402,20.275194,0.000000,0.193521,5.704015,0.014620
32.039659,20.244618,0.000000,0.194446,5.626921,0.014642
31.623182,20.284038,0.000000,0.197546,5.672031,0.014238
31.866685,20.354321,0.000000,0.197784,5.937987,0.014712
31.976448,20.184915,0.000000,0.195931,6.682906,0.014082
32.413380,20.317308,0.000000,0.193504,5.518469,0.014780
32.277195,20.249843,0.000000,0.195023,6.004142,0.014817
33.087449,20.233590,0.000000,0.197773,4.873869,0.014931
32.018092,20.299189,0.000000,0.195502,6.564202,0.014611
31.606248,20.303382,0.000000,0.196790,6.009646,0.014202
31.881915,20.272667,0.000000,0.193766,6.381910,0.014375
31.472538,20.219157,0.000000,0.195449,6.231363,0.015297
32.174519,20.262954,0.000000,0.195320,5.523985,0.014115
