83.576730,60.875044,0.000000,0.125066,4.256615,0.022537
82.890283,61.443986,0.000000,0.128178,4.331179,0.020549
83.022265,61.563484,0.000000,0.127784,4.264028,0.020256
83.082015,60.835561,0.000000,0.124214,4.276946,0.020944
83.433559,61.027427,0.000000,0.126790,4.305151,0.023400
82.821968,61.030612,0.000000,0.124791,4.310187,0.020442
83.195533,61.027823,0.000000,0.123081,4.287799,0.021042
83.223142,60.970914,0.000000,0.125888,4.333372,0.020390
83.620041,60.840069,0.000000,0.126342,4.284599,0.020435
83.236033,61.262641,0.000000,0.125469,4.297550,0.021189
83.445915,60.980317,0.000000,0.125404,4.315116,0.021116
82.876266,61.079576,0.000000,0.126607,4.343441,0.020933
82.917637,61.711669,0.000000,0.125659,4.310039,0.020248
83.151456,60.930318,0.000000,0.125880,4.318505,0.020136
83.883384,61.577685,0.000000,0.125797,4.305824,0.021304
83.714913,61.940503,0.000000,0.127460,4.322642,0.021189
83.349082,60.955647,0.000000,0.126034,4.322949,0.021085
83.421546,60.906236,0.000000,0.124998,4.309639,0.021206
83.270025,61.128278,0.000000,0.126263,4.323832,0.020669
83.065612,61.128471,0.000000,0.127533,4.368230,0.022660
82.817122,61.079284,0.000000,0.126467,4.355445,0.021009
83.402504,61.398104,0.000000,0.127157,4.307500,0.020571
82.975115,60.932897,0.000000,0.125936,4.300031,0.020501
83.036723,60.782965,0.000000,0.125141,4.295968,0.020554
83.129423,60.898633,0.000000,0.123813,4.302075,0.021397
82.860671,60.935197,0.000000,0.124283,4.348477,0.021125
83.372991,61.000912,0.000000,0.126023,4.308747,0.021015
82.877276,60.934851,0.000000,0.125215,4.275451,0.020513
83.591247,61.136370,0.000000,0.125986,4.376908,0.020303
83.431473,60.829058,0.000000,0.124313,4.315695,0.021287
83.469141,61.461366,0.000000,0.126333,4.297238,0.020126
83.730447,60.975880,0.000000,0.124656,4.279287,0.020845
83.171362,60.971625,0.000000,0.126002,4.299892,0.020285
83.165646,61.399552,0.000000,0.125991,4.310078,0.020117
83.190122,61.024699,0.000000,0.125257,4.298805,0.020484
83.552764,61.332923,0.000000,0.126267,4.300380,0.020206
83.378765,60.977450,0.000000,0.125310,4.324697,0.021012
82.977174,60.802142,0.000000,0.124839,4.371997,0.020145
83.125869,60.820724,0.000000,0.126160,4.354523,0.021554
83.174805,60.931271,0.000000,0.126046,4.356970,0.021352
83.538913,61.006570,0.000000,0.125425,4.303433,0.021197
83.536371,60.977113,0.000000,0.125130,4.340174,0.020393
83.171070,61.004565,0.000000,0.126157,4.317451,0.020341
83.304226,60.884006,0.000000,0.126851,4.321119,0.021034
